Incerteza,LogS(mol/L),LogS_pred
1.3157526104595658,-2.6008,-4.110119557468855
0.15589934831940383,-3.92,-3.979683626749098
0.35578924208473134,-4.832,-4.593118004624694
0.2882191404815334,-4.1157,-4.290763500711759
0.5997213244692164,-1.0418,-1.657007689109762
0.5787556935059052,-0.4,0.1395953086532004
0.34278158899234307,-3.5099,-3.750745287392637
0.4670567609837783,-2.12,-1.758255996971106
0.7231850776712992,-2.71,-1.760399365788871
0.2866873181286086,-0.47142,-0.3376977470781292
0.3855843652985294,-2.99,-2.645898014185741
0.7819480518585452,-2.5716,-1.699807175323009
1.0871760586274108,-1.77,-0.3502651064215088
0.6468805587832485,-1.2563,-1.904913938950294
0.8703126500299909,0.34037,-0.6409584864198656
0.7181146725812946,-3.46,-2.591642691039596
0.266851629507837,-3.93,-4.114576974361147
0.3383623110680368,-1.25,-1.198538758225525
0.37475071033769713,-1.89,-1.541482972917768
0.31989776171971285,-5.5463,-5.23586416237072
0.9986442331049816,-2.932,-1.977075131770559
1.340450442670492,-4.6928,-3.050583820636834
0.6380983648782562,-2.61,-2.005911085308548
1.0002377626652548,-0.58948,-1.595812111860545
0.6363966800656343,-4.1611,-4.614624759682338
0.8820315678368044,-3.7107,-4.670292199907986
0.1405308692702821,-1.2298,-1.154106503579812
1.293927337844642,0.93616,-0.7498532432926308
0.39759735779116334,-3.664,-3.334173149794301
0.8587352192559671,-1.9962,-2.791241047654878
1.0549362656121093,-4.7,-3.352386244198944
0.7788014796870856,-3.5175,-4.265543793540435
0.748889692402701,-4.99,-4.385395633179254
0.7445486965167425,-0.98387,-1.692486818065826
0.7581523168425592,-2.4245,-3.223485019190212
0.5377927866872272,-3.9618,-4.350490567033247
0.23726017678341418,-2.0346,-2.227229224616202
0.3700160645704619,-3.5972,-3.324104331301773
0.34414969608564117,-2.0,-1.64032183508334
1.0616070248424014,0.87768,-0.0942585095226485
0.6075952481067618,-3.5954,-3.013471391896675
0.4279955126069223,-1.2496,-1.57568180291364
0.3109763172344631,0.29187,0.1891890734148439
0.4350377022421465,-0.71392,-1.030294569249424
0.5935684129366056,-5.5936,-5.598550407515932
0.40200269407104733,-1.4052,-1.077856902900969
0.8942897879273047,-3.8467,-2.715220454027963
0.7093695374570186,-4.45,-5.211903359608739
0.9525388561179434,-3.5656,-4.848464842976218
0.7387293949691215,-0.91987,-1.793601177458306
0.44805855359491276,0.92779,0.5245773274231715
0.20765142336104472,-5.0365,-5.038746769439165
0.18448570027489222,-2.6472,-2.60188821205714
0.4156428380934399,-0.86272,-1.320759471322874
0.5874832278796306,-3.8003,-3.097166227673873
0.319861599780199,-1.8101,-2.150592528961542
0.15551161135745284,-1.544,-1.573018668804973
0.3321433815408617,-0.7835,-1.121764199520871
0.33139015721438675,-2.9085,-3.230013112931228
0.28764673836983684,-1.23,-1.037067784152895
0.4513553329452556,-2.1558,-1.84967691173793
0.42908759190680223,-2.6464,-3.145340321085313
0.13843274694699137,-1.1998,-1.082602758874633
0.2883164281838739,-1.8138,-2.043430198970298
0.24341981272376828,-0.10643,-0.3015733662581144
0.3572944196166534,-0.69632,-1.000105380539397
0.5873657870999653,-4.0902,-3.827305228154311
0.37063414910946996,-1.96,-1.628945544197562
0.48904487237474986,-1.8416,-2.179427806784257
0.29566240669169647,-2.5395,-2.839892017431409
0.3188357878722542,-3.5377,-3.340259986926051
0.3306864998380236,-2.5323,-2.701749323180494
0.27263522155883185,-2.8043,-2.950434319709097
0.5953528908775916,-2.573,-3.108868756756335
1.0458448396456062,-2.1941,-0.8813125695168776
0.2624956642519654,-2.3634,-2.27084642677078
0.40382279450253505,0.9995,0.5016766696568206
0.37900489605562626,-1.0006,-0.579631387032467
1.8269197983492271,-4.6051,-2.811478948950847
1.0091532346671035,0.6844,-0.3928218739150654
2.291017922446842,0.26419,-2.450947852347459
1.861886077736171,0.051391,-1.760750937032066
1.512459297615896,-0.35418,-2.033117654455725
0.5231642173881571,0.064975,0.4784273544119115
0.3387914860804602,-1.5997,-1.686011314750804
1.2219064952591263,0.52426,-0.7003953468278138
1.0092332203540004,-1.5848,-0.6850777038432452
0.9000283267338766,-7.8957,-7.267664758839467
0.6874865113730698,-7.8957,-7.365507579681987
0.8716216154800438,0.43143,-0.6201135226939651
1.342960967312235,-7.8133,-6.484097815772932
0.9572339903556321,-0.032645,-0.5373866464430778
1.8334265441271724,1.9675,-0.3841061964526949
0.9189367540368275,-2.7108,-1.991472660511733
0.4928940287650412,-1.4592,-1.577231073437078
0.505976220717217,-1.2096,-1.042232780207706
0.7128145288155611,0.45811,-0.0387545310658559
0.8836978808295813,-1.1159,-1.880002899206593
0.34091588061662065,0.37095,0.3059277029619024
0.18310160745730708,0.33275,0.444852012896665
1.7830983856348996,-2.7476,-0.3841916658375082
0.28362935364440556,-0.078419,0.0202058066722081
0.7821290189166489,-1.4486,-2.271284021629012
0.37622888511417046,-2.7428,-3.121618209752513
0.4371356136347734,-4.32,-3.863019654929063
2.3592851853473413,-4.5667,-1.16614758961454
1.0541481853234074,-2.48,-3.54913466539579
2.1113829859001303,-2.0061,-4.660972303269071
0.9120951145927805,-0.35443,-1.510332997369461
0.2778233061120872,0.59019,0.5710107531846551
0.09701228258275936,-2.2646,-2.281602647487082
0.23728454315320163,-4.5523,-4.632525758124588
0.10600363746936094,-2.6971,-2.630672590977817
1.8987206611806373,-5.154,-3.164446133319747
0.3045208524751939,-3.6709,-3.541176431590517
0.21663067790782553,-5.9019,-6.057260542985469
0.4438588969899117,-3.222,-2.872185203851096
0.6373807321486695,-2.96,-3.786242837585968
1.3566930105606425,0.02011,-1.645593264952354
1.1974051260817717,-5.37,-6.451627405851202
0.362057989070186,-5.67,-5.817709879774538
0.8000848422161294,-7.5431,-7.048786769747851
0.27568547348276673,-2.7688,-2.507566242588548
1.2375021250319718,-9.6305,-8.122307608476719
0.3308100250118746,-2.4572,-2.159437524746752
0.2573259786854499,0.40435,0.5852967513665234
0.07247826758034655,0.64,0.6455773305135731
0.3530240456415297,-0.0058,0.0780342227432271
0.1772668356129653,-4.1938,-4.220323062283304
0.4452674747352281,-4.496,-4.94340716253329
1.5660588609045818,-0.52,-2.339110889446292
0.7594891435168707,-4.9663,-4.017306690268485
1.0576441050369996,-5.0084,-3.821903504392299
0.3841011252917926,-1.4601,-1.878672873825469
1.1061956306011083,-4.115,-5.4824698656275
0.3432834150332614,-0.1713,0.0715081481777968
1.1379012973673353,-4.4557,-3.572780074182452
0.6141810900598292,-1.0627,-0.607089073439885
0.48407939814587847,-2.7377,-2.139601490061795
0.1607198474035886,-3.96,-4.056407214997719
0.6849365550417962,-4.5239,-3.810365661718158
0.4273899514655419,-1.25,-1.782969845979377
0.5268099835491044,-2.9772,-2.353481629122095
0.4265176569364707,-0.70589,-1.222137267812857
0.2559514371769137,-1.5101,-1.763264505553892
0.1607198474035886,-3.95,-4.056407214997719
0.39638432925296796,-1.3285,-1.791018280291969
1.2335494704135999,-2.5748,-4.110263982654126
0.9465411142057057,-4.8145,-5.64773884645256
0.2834524657922918,-3.3031,-3.330195728126741
0.5686644113658132,-1.99,-2.713288884309265
0.2679998640935715,-0.40913,-0.6178149061055191
0.3415198755562801,-0.88,-1.284811366046664
0.2028438110940404,-2.0713,-2.032401298338876
0.6500029041205556,1.02,0.3527779491401519
0.16653002681267548,0.48329,0.6166034384208775
0.8334048067349449,-2.81,-2.043538671648888
0.42378254750741967,-0.91993,-1.427490784332628
0.3730918766328907,-1.1304,-1.381602244985336
0.48939948575424497,-1.0278,-0.5434281132699466
0.7145589328833322,-0.39081,0.4240924739809482
0.7546116114549973,-2.0817,-1.627939019491669
0.6947503227380938,-3.1,-2.416096724953683
0.32446769565182926,0.82925,1.014473673614283
0.6197531411558356,-0.082345,-0.7356642666366122
0.6624719416603854,-3.5657,-2.841254124590616
0.5237650728737683,0.052795,-0.5316866332847819
0.35344661984201786,-3.233,-2.856519405755459
0.134640000379748,-2.5314,-2.557535191069314
0.2772085788921286,-1.6615,-1.924115419844619
0.21091051628438443,-1.8148,-1.652948978924138
0.24534463490783032,-3.0948,-2.917032203705864
0.1788166632263643,-2.0439,-1.958323387958762
0.22121475582664743,-2.248,-1.98608069358013
0.6080531867242466,-2.746,-2.049449245486584
0.2084315702366273,0.68981,0.838313226063198
0.138918998029272,0.81517,0.8011313582670054
0.5027899246497023,0.81517,1.188586316950741
0.4053499862460825,-2.33,-2.623791928942238
0.8058110498019114,-1.84,-0.997503950497272
1.327576723827577,-0.75,-1.903151033783185
1.0331278153624306,-4.2871,-5.457110196218537
0.19287852686181556,0.0093,-0.0788104229669416
0.1592644141652066,-1.38,-1.270255574474361
0.44389986787080177,-2.0951,-1.816777099468881
0.18096249453037794,-1.2725,-1.398617283879674
1.082554632328658,1.6264,0.1500784379399576
0.3056635597557449,1.0941,0.7919750393479119
0.29665299511257803,-0.022495,-0.2067563710889593
0.13419089691658406,1.1186,1.142980450131718
0.2945775923716791,-3.5825,-3.515855922088059
0.24470838958638336,-0.65669,-0.4851927074398708
2.071375673642638,-4.9353,-2.465311321040359
3.837611457418729,-4.3585,0.6931926738407594
0.9518810971690185,-4.04,-5.332771797312528
0.9518810971690185,-6.0988,-5.332771797312528
0.49127944381306504,-3.8203,-4.192788998279692
0.33617708621393805,-2.1411,-2.379572876734103
0.5380268570077574,0.91297,0.1662447200653297
1.1958425557374408,-3.7998,-2.38165970008893
0.3412308464619463,-0.32514,-0.6078097999382831
2.792955850791282,0.0036603,-2.581087490587032
0.9748909221457864,-2.4214,-1.206828218546948
1.0908906387851138,0.16325,-1.20543394465556
0.19728658524151715,-3.7911,-3.867368912847036
0.34659136912584804,-0.90834,-0.803947739829705
1.105038405764377,-7.6317,-6.341679507011215
0.4567816959214915,-4.05,-4.301638742700835
0.19561120915523147,-4.44,-4.435984852579071
0.7132599013531699,-4.0851,-3.502021983039454
0.47609362133669186,-3.82,-3.343727950050159
0.5014023944897726,-1.9459,-2.529024104202791
0.3233313338168916,-2.1795,-2.444202110865862
0.4329512023759294,-3.1515,-2.669275106986159
0.41910092558053125,-2.5243,-2.17790192197131
0.5940401864169421,-2.95,-2.276512233042793
0.3057202894255387,-2.6471,-2.334168363211381
1.0778390861879832,-0.07654,-1.582272722592472
0.8045325595788357,-0.71,0.184591173035568
2.007111088939878,-7.5447,-4.282961022821107
1.2685442012166928,0.31439,-1.697267325788753
0.863265521422306,-8.4011,-7.550235627455887
3.0424611603940117,-1.0459,-4.971259403884384
1.054784283030265,0.3133,-0.5376039700014762
2.067939234670878,-1.9884,-4.332397992695086
0.7476579886605397,-4.0806,-4.3971706601485
3.00322207942141,-7.1015,-3.622029100165178
2.5505321866646318,0.65526,-2.001579602888395
1.3796784435349914,0.36214,-1.272153351840565
1.763856323182372,-7.0267,-5.121344492862235
0.9223948023363469,-5.254,-5.064295184195835
0.9302609010987244,1.1344,0.3885663961340652
0.4600462631751461,0.73433,0.6078816071449257
0.08201033524253258,-0.028221,0.0230441916002936
0.24047956638689932,-2.1796,-2.204048775819252
2.3646735684499087,-0.71882,-3.87922230799844
0.9045441346852094,-5.7984,-4.784492116506368
2.005532595416643,-8.9727,-6.715190136671305
3.989516721312812,-5.9788,-0.3256837783776753
1.7150790849116928,-8.1584,-6.721967817761413
1.2065096236681538,-6.6615,-7.503380400729769
0.7812700270667052,-5.0152,-5.947395415170133
0.6501875178586141,-0.31206,-0.028819226203946
1.3386780272185346,0.66212,-0.7717078325531861
1.7981746836910686,-4.4691,-2.647651192436482
0.6772979475020386,-1.4718,-2.182882196203492
0.7190479565210391,0.63701,0.0363194947326504
1.9365738814818687,-6.9474,-4.898769133726477
0.5245497603922887,-3.1964,-2.599852064517865
0.5781750945497062,0.24366,-0.0421743452588449
0.6768462640384105,-4.5192,-4.029857071996821
0.4555589750534211,1.0218,0.6310930435847093
0.32242537119452896,-1.16,-0.9421886603666864
1.696590585652504,-5.0982,-7.23107694474928
1.2036740417354164,-5.5086,-6.614165393606548
1.0237889657485146,-5.9557,-5.332980338779427
0.7690290254745734,-4.4482,-4.647846215453933
2.5743356406926226,-4.7424,-0.8411916076569721
0.6725854691975773,-0.86268,-0.1601301476141777
0.25740013043166526,-0.88815,-1.022273691992734
0.5895855766114293,-2.5199,-3.07269197254971
0.14170020993437002,-4.5779,-4.501251408111617
0.26676063266350714,-0.96764,-1.1066368962149
0.358666591307499,-5.4714,-5.752537669912483
0.1447838010515127,-1.8882,-1.753844672975733
0.8380094778498084,-7.1341,-8.056027576385938
0.12740924909593196,-6.4305,-6.495463492248808
1.1463316690035883,-0.37858,-1.877816677776777
0.32466402729648514,-2.2645,-2.629574890689625
0.5707284529410813,-1.3213,-2.046335119895258
1.8661035744313017,-9.5374,-7.345189152493023
1.7966711566829587,-6.5363,-8.743816567412665
0.36247687004223406,-4.07,-3.663848049380858
0.7246486978627421,-5.5893,-4.723727659904285
0.8703989501733372,-9.351,-8.713622102233948
0.09697700350875195,-3.0159,-2.92763496769355
0.08842429116305389,-2.4976,-2.41281417605064
0.13092954403069015,-1.9775,-1.92293353660724
0.48270234016180785,-6.2186,-5.838616434873998
0.07927774856790301,-4.0941,-4.065354456845897
0.4278589044334345,-6.1119,-6.054744346030462
0.18385475991138578,-4.4,-4.605260157889475
0.07587716474760663,-3.54,-3.530228471777958
0.7400193327973333,-3.96,-4.296803759515303
0.16146723027505697,-3.5,-3.608260139313482
0.1435889960266473,-7.8997,-7.863462050985158
0.2851390363055836,-2.0247,-1.899369202054732
0.14894130967450023,-1.68,-1.686146199961136
1.1740972726725392,-3.7126,-4.702480442124305
1.6971045897444212,-2.99,-5.287161331557672
0.8062869687809091,-5.5687,-5.070132139106288
0.6004975355593759,-6.9839,-6.888465632035222
0.6990375470034451,-7.4256,-6.603332991091118
0.5869528949355121,-2.6136,-1.91525194414867
0.4907222771740413,1.0751,0.518318703105622
0.1906067968777171,-2.3028,-2.369491901384145
0.9983465297058646,-6.3931,-5.273305404321986
0.3991320539688833,-3.4549,-3.724687550557669
0.35571893928648507,-4.3857,-4.681464503598394
0.9451827522062375,-8.11,-7.231473021928113
0.6990375470034451,-6.89,-6.603332991091118
0.48091236563418316,-1.45,-1.773987747818677
0.18425698218587294,-2.36,-2.16346570703129
0.2922320894372045,-2.51,-2.216963409850909
0.4132308129458452,-3.4441,-3.775042268540309
0.31349044823456734,-3.5321,-3.464098802554408
0.11424239718621798,-2.971,-2.922124642283912
0.8597262322813813,-1.1255,-2.361777781033833
0.9266343219360619,-4.3219,-3.479447009403392
0.2753111650915182,-4.9417,-5.180851153899249
0.18770222872053022,0.63891,0.591212099760268
1.2859520338820878,-2.1028,-2.951551007826847
1.483772346021613,-2.5982,-3.426488643677275
0.32875915656275373,-2.97,-3.070184886748359
0.5769305125440808,-4.96,-5.409817348269442
0.540898493305227,-4.3928,-4.137882308613525
0.48740572707044405,0.064106,-0.4633411846044446
0.7209177795269734,-4.8148,-4.188059311389684
0.3899812977505259,-0.694,-0.3524392991909768
1.1049361612482742,-3.3164,-2.145815940135653
0.724539903614109,-3.7248,-4.39231098304536
0.532842981690762,-3.63,-4.141109179225533
0.392870287029088,-2.3756,-1.845942095748408
1.1188590012348296,0.9189,-0.5770201199481775
0.21964354919697887,-0.4287,-0.1682082530867725
0.09795837768110084,-3.0052,-3.007449963937331
0.4728788048330642,-2.5683,-3.034306862574916
0.6350643419280122,-3.4954,-4.121495723082894
0.17872156681348322,-0.4198,-0.6460217193386313
0.6516460626794094,-6.69,-6.785094220752966
1.0880799031205621,-5.1703,-4.587330259812626
0.22664767659665178,-5.2271,-5.136979258320173
0.03666224158068556,-3.8233,-3.777170591472632
0.10642681849448606,-1.9569,-1.865763844524939
0.20220802342610156,-2.9196,-2.97744406899383
0.6762371290666063,-3.2621,-2.740471578777386
0.49846162174811914,-1.0574,-0.6775983356463551
0.6323115021711089,-2.1757,-2.637883919123149
0.7828562976046634,-3.8156,-3.018815856894662
0.9678082173913485,-1.3199,-2.304597029217361
0.40899892910159935,-0.59829,-0.2406450167818869
0.04080168062036946,-2.15,-2.136591968602372
0.8352585514870374,-5.1,-5.803449682461264
0.4541499951573515,-1.0732,-0.6523988007650311
0.04873939063969692,-0.0055178,-0.0468005552856731
0.6668217689698089,0.65908,-0.0080648345544304
0.2188637724178858,0.84909,0.7111010630261185
0.9961964011150445,-0.086408,-1.383973371030873
0.29816297514454787,-1.127,-1.464318178056671
0.9435702096724927,-2.3925,-3.584889117758743
0.57137779227137,-6.1983,-7.24726067905101
0.32384002670402756,-1.9328,-1.700341534790623
0.5083550818636183,-3.653,-3.149726112722814
0.5083550818636183,-3.61,-3.149726112722814
0.13240800535227154,-3.644,-3.817856813563538
0.34937445885040785,-0.94,-1.276516802100466
0.33559430089820297,-4.33,-4.337871299758764
0.37820604257414,-3.0419,-2.802250811952172
0.7769124989574417,0.73691,-0.1316474184157678
0.30093896626441957,0.7226,0.5097714622249909
0.18087388053790115,0.67837,0.6560960692960587
0.13164252878712326,-5.29,-5.340544174562293
0.1936020501465334,-3.69,-3.619381312710376
0.49933505863200844,-3.13,-3.659203371649851
0.16404399361713684,-4.0,-4.397134693808541
1.3184328772121217,-8.0823,-9.247320951771751
0.3363982610109708,-3.62,-3.867745916571713
0.7962176517676604,-6.0518,-5.293478760568586
0.0918691663206655,-3.59,-3.557435783188769
0.5250421189570877,-2.4517,-2.125696584953293
0.9745656684041792,-5.8358,-7.023147812484934
0.7485969331503614,-4.48,-5.329340012434077
0.384576721906696,-3.1565,-3.593022483754303
0.7535594577214433,-3.304,-4.105272409394106
0.7610783359008245,-2.2131,-3.248040356713681
0.9615959547320095,-3.31,-4.357872975288066
0.08457581667116502,-4.64,-4.593343941482446
1.3751428479590413,-6.8029,-5.144487906129763
0.24769222116038594,-4.49,-4.370197590213578
0.5217187167498762,-3.2852,-3.116648987980528
0.5164135770274989,-5.1546,-4.867813399666351
0.5164135770274989,-5.5225,-4.867813399666217
0.32724451528047216,-4.32,-4.463636347347977
0.1953070280397635,-4.02,-4.147944945451366
0.7370391611215028,-4.52,-5.337106915832136
0.1481226768755195,-6.1,-6.059012696995848
0.12305981702024998,-5.1447,-5.01876560409306
1.4792105637218274,-5.2858,-3.633594252792758
0.4573112804677016,-1.0762,-1.546744376969013
0.04873939063969692,-0.0063914,-0.0468005552856731
0.24503963262033268,-0.74473,-0.7181785502809915
0.24199237417827166,1.0452,1.16661043491555
0.4142355307243657,-3.21,-2.968198005320127
0.29816297514454787,-1.13,-1.456760238075487
0.09738765837266936,-2.87,-2.807678230838142
0.36917337626346175,-2.8485,-2.500783635949005
0.57137779227137,-7.32,-7.24726067905101
1.3143039584289766,-7.696,-6.083644000133027
1.53343837100848,-5.6696,-4.097862842922142
0.5788774325629658,-3.91,-4.430221726173833
1.2078267276211567,-2.9,-4.210178126181018
0.17790795442334645,-2.4904,-2.44948870654869
0.23235677589738035,0.3486,0.4437162138922792
0.7191696944180073,-0.78305,-1.566314183002289
0.9509535636199898,0.44603,-0.5073903121577161
0.5546984530780974,0.74963,1.379556022043793
0.6883346172914121,0.30606,-0.2803792484433199
1.5965597182281541,0.29557,-1.834194697742901
0.7142643895539196,0.35434,-0.4412291150271037
0.5079310365457077,0.36734,-0.0509974545034518
0.13869303657744925,0.30962,0.4249918740824092
0.22217043980265985,0.35441,0.6315452443524403
0.21095221874847925,0.56338,0.2932492115947271
0.17382115562785383,0.42456,0.572153610274514
0.35200710865561263,0.3277,0.6264628961454972
0.28431048595218367,-0.10751,-0.3050658900902472
0.17445107817419125,0.46728,0.3382719676353361
0.5558046836757721,0.58626,0.2115458950804011
0.38343863695355923,0.61747,0.4437888335705853
0.07128293575376476,0.64378,0.6259902694735422
1.1742832834134251,0.58895,-0.7006590519059293
0.8606179897347657,-2.9641,-2.583300986992626
1.2154981977269,-5.2406,-4.498535055545767
2.7825377831656404,-8.1654,-4.575386057436468
1.3428836104748376,0.3836,-1.257653244154867
0.2305454320422334,-2.5266,-2.501400609558142
0.48421169867400754,-0.93774,-1.315397668665099
0.7094318963353434,0.21993,-0.6432401691960827
0.5618253045688133,-0.8453,-0.3700674779672966
0.9912406770522348,-3.84,-2.784468569246504
1.2370154805156834,-2.4704,-3.938312170010657
1.039704688907569,-3.7207,-4.765288067717767
0.22124288312430218,-4.424,-4.445137135994545
1.6729634075767266,-1.8304,-3.319517626828604
0.1842746230177969,-3.4238,-3.344150501592219
0.6982278264992989,0.10745,-0.7381282707425942
0.166264540083353,-4.0838,-4.10983567402733
0.4910477760739099,-6.4868,-6.60408404661621
0.4424701548241125,-1.5798,-1.866901161699746
1.6061743122123975,-3.701,-2.312187824371129
0.23343787250105888,-3.6968,-3.775541623756792
0.3797098335729162,-3.2084,-2.808250075137813
0.24579010074861582,-0.26545,-0.3812667904051276
1.0623045792282204,-0.51119,-1.769973712396159
0.2084974612614599,-4.2287,-4.411721232851288
0.17541105683950955,-4.3558,-4.249518371542955
0.3186122097589283,-4.3558,-3.978515575495472
0.6017005556171315,-4.8137,-4.710186659792597
0.13328271219905644,-3.5603,-3.485245923915469
0.3545659377031932,-5.1861,-4.868059137315589
0.28566085253262913,0.63136,0.837994322051486
0.25052842810065323,0.66216,0.518371063240595
0.39671587533638,-3.2695,-3.205743939562895
0.2871155459185396,-2.5174,-2.790795893392717
0.7225013698043783,-4.1305,-3.306239283141896
1.0085361975432776,-0.75688,0.2456143650958881
0.27831415194475867,-1.9509,-2.151652465726264
2.667817718448806,-9.7377,-6.736397583039274
1.264415311624463,-7.7506,-7.064584977233501
2.47500363358682,-9.4072,-6.458980157709902
1.1474266838226448,-0.1796,-1.144869566679481
0.3719106173254221,-3.7665,-3.945119187939742
1.2876672322672382,-6.8388,-6.075898632768092
0.5322527108416426,-1.3653,-1.099979819838727
0.6936884130951997,-3.3189,-2.589701519296987
0.5365024212978472,-3.3263,-2.86896417906841
0.24575983586898395,-4.423,-4.163880751609991
0.15343472831731866,-3.333,-3.28255082959673
0.6682617809529237,0.72989,0.1180610156019508
0.9597425903038059,-4.42,-5.255440223374725
0.14152302304847453,-0.41427,-0.3264498310536339
0.1679980782990116,-2.4,-2.529197677873328
0.2304475151899634,-0.93995,-0.7790417543448895
0.3942412757566589,-0.62014,-0.5328130674962592
0.9510415691397932,-5.2293,-4.230031151953918
0.24425959317987164,-4.5442,-4.504781095947596
0.2928352617228693,-3.0886,-2.828462226980151
0.48984083586947663,-4.2262,-3.727795268440991
0.6570218032415867,0.79542,0.0659012390614262
0.5671370677131091,-5.2327,-5.044783644060105
0.195879158948091,-0.95246,-1.058289626336971
0.351803618968688,-0.69453,-0.4491362766685036
2.1743210569716607,-3.478,-1.278320443576707
0.6534298444593841,-6.0559,-5.203897820841644
0.7224789401208733,-6.3502,-5.47146579906604
0.34152442495310376,-4.0437,-3.674353288364813
0.23215413787319059,-2.969,-2.758766171578944
0.19266013744789862,0.16585,0.0084882755943931
1.038257924322129,-0.96026,0.1535196115370148
0.31173685951302343,-0.70671,-0.9509513813004058
0.18888549236313906,-2.9526,-2.778929673348193
0.34387600096794363,-2.0159,-1.754028034368083
0.1900758298665986,-1.4186,-1.392864067890312
0.3189652496237748,0.37539,0.0940395795042591
0.13361911606209684,-4.0359,-4.187179735346117
2.3141196546641596,-5.3357,-7.513394900044704
0.5204008842041343,-0.47827,0.1365381276923793
1.406750143304327,1.142,-0.7698504175253461
0.25160391499479273,-0.52775,-0.7535777482037016
0.10263590167057768,-2.4245,-2.470665574699144
0.37213606254913467,-0.2104,-0.4237626338070155
0.6990003299451982,-2.16,-3.044129122163204
0.7435762917982354,-3.3419,-4.189115995012254
0.31470815970511395,-4.6168,-4.694278085761293
0.44357102656317937,-6.337,-5.892475884085253
0.07717803857536207,-1.8441,-1.911435972319487
0.44548668851708006,-3.184,-3.219134031114379
1.2683439181156093,-3.5398,-1.764391226184026
0.30154871943043554,-2.6706,-2.866891572612301
1.9861587504904477,-0.39777,-2.933556152941472
2.1574835306378275,-10.3286,-8.074768702591713
0.4967084688020513,-6.4739,-6.04165996089264
2.09887665874716,-3.8994,-6.163482158533185
3.014204204610042,-3.59,-7.527226628154838
1.1653659465175057,-5.4491,-4.537864349226973
0.47625725190464807,-4.4844,-4.009676846199681
0.8425487042705538,-4.03,-3.082341756190011
0.11345637562002642,-2.03,-2.082369289253519
0.4333295976346049,-4.92,-5.121756319974812
1.0648380038901093,-2.1044,-0.6287243762443853
0.4284375216530078,0.8101,0.392923516164295
0.27220820958750763,-1.8046,-1.559846456395158
0.2874765527810167,-1.6683,-1.861512782548175
0.4169260545620622,-3.7081,-3.599805358495871
0.28421918145742675,-1.5084,-1.839960191797227
0.8995370745331869,-7.8061,-7.059050843244756
1.2753980825907287,-6.4815,-5.730329526345512
2.7441754084653502,-4.6064,-0.9440402577860532
0.28760615658606,-4.1707,-3.952840371124808
0.2783052719139027,-4.9609,-4.799415456226768
0.1442290501342881,-2.5636,-2.494824829011581
0.5491800672837015,-3.9515,-4.430070524448323
0.31328162218854244,-3.0006,-3.205154388131311
0.23393534723517084,-3.8158,-3.631602694214507
0.5454317083967921,-4.0406,-3.388422582734534
0.20177134133720867,-2.73,-2.514138196011369
0.17432451031750876,-0.515,-0.6764900591401481
0.36754606037150345,0.57,0.1578267397095776
0.5199055579258429,-2.06,-2.246612701989473
0.6713070998293921,-4.0875,-4.882681512241379
0.26582209393722894,-5.5841,-5.50105281600379
0.9743451978361837,-7.5467,-6.589404366999668
0.2001298988846411,-3.1232,-3.360225603372033
0.22135085094288878,-3.1232,-3.312387338350847
0.13992823003452717,-2.6362,-2.696455155286247
0.16587965068758262,-0.5824,-0.4807041705466184
0.39517845046495104,-1.2554,-1.847994750311301
0.1297477263170186,-1.5,-1.621556598851118
0.12031079561563564,-0.309,-0.391400931163293
0.9737317483025971,-6.597,-5.838026040898416
0.2005575052221822,-2.02,-2.23096851619974
0.3586528893506909,-2.6595,-2.401078702757858
1.33678287773519,-1.8276,-3.360302793864725
0.8015952545480165,-2.4723,-1.523559045709975
0.3003893374217922,-2.552,-2.59783118713172
0.47210540484711294,-2.2786,-2.671190975977026
0.6615736401806,-3.9781,-3.263708084292248
0.5838602182444287,-2.4743,-1.920022958622525
0.06292804204985505,-2.2473,-2.252102034889973
0.16147718497427757,-2.68,-2.508839301769591
0.09387099672863665,-4.459,-4.377755320571405
0.23852161619497475,-4.0233,-3.77328535895828
1.8092603383279866,0.094063,-1.933506967921449
0.1535060218180348,-1.7442,-1.897633992274335
0.40999805286235774,-1.62,-2.045861876451249
0.1638735337656433,-0.9452,-0.9981136403621602
0.2814632533342622,-4.72,-4.818286573733871
0.6456851670798465,-3.5932,-4.279065120544441
1.3759783218288337,-7.0093,-5.969464912141534
0.555630645102759,-2.8506,-3.434118254789356
0.32589232016296565,-2.8356,-3.121010739279682
0.4489773068448478,-3.11,-2.812055303344758
0.42340221780643217,-3.4847,-3.878655069926425
0.40001803115716983,-3.287,-3.057904256822579
0.7168854711528876,-4.417,-3.57067204043777
2.142974310582595,0.7846,-2.458451321663135
0.39303314554120417,-1.5897,-1.162694236436649
0.3180948742794721,-2.5091,-2.28411341847778
0.9110838747756655,0.65708,-0.0947286886820602
2.0677204455266254,-7.1225,-3.995368884068931
0.43749794668853154,-4.5813,-4.609364959862118
1.3218411051520678,-6.15,-7.383564043072569
0.2777369957222341,-0.63392,-0.343605671310635
0.6673876042323186,-2.6477,-1.776658474088714
0.1422813915354123,0.0054931,-0.0481051172902564
0.5394015637424858,-6.9946,-6.893352134768842
0.697554168694834,-8.1354,-7.632083008048316
0.09433211437243727,-3.7703,-3.738845668528198
0.24292283506732593,-2.1611,-2.316221344472248
0.46603832589155725,-6.7268,-6.52803097993659
1.2480342785178338,-3.5397,-4.69072839311362
